"","X4","X16","X20","X28","X40","X48"
"Otu1586",4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0.000175986625016499,4.19252054335066e-05,0.00016620959029336
"Otu5643",0,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05,0.000131989968762374,4.19252054335066e-05
"Otu2742",4.19252054335066e-05,4.155239757334e-05,8.57522617159028e-05,0,4.06371911573472e-05,4.39966562541247e-05
"Otu1638",0.000219983281270623,0,4.155239757334e-05,0.000128628392573854,8.85661146045523e-05,0.000121911573472042
"Otu1275",4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,0.00016620959029336,0.000128628392573854,0
"Otu3564",4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05
"Otu1273",8.57522617159028e-05,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,4.19252054335066e-05,0.00024931438544004
"Otu1622",0.0002077619878667,4.28761308579514e-05,0,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05
"Otu1001",0.000293476438034546,0.00016620959029336,4.28761308579514e-05,0.000221415286511381,0.000203185955786736,0.000175986625016499
"Otu1602",0.000175986625016499,0,0.00012465719272002,0.000171504523431806,4.42830573022761e-05,8.12743823146944e-05
"Otu1920",4.06371911573472e-05,0,4.19252054335066e-05,0.00012465719272002,4.28761308579514e-05,4.42830573022761e-05
"Otu3694",0.000132849171906828,0,4.39966562541247e-05,8.38504108670133e-05,8.310479514668e-05,4.28761308579514e-05
"Otu1683",0,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05
"Otu2148",4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0,4.19252054335066e-05
"Otu1479",0.000167700821734027,4.155239757334e-05,0.000128628392573854,4.42830573022761e-05,8.12743823146944e-05,0
"Otu2700",0.000131989968762374,4.19252054335066e-05,4.155239757334e-05,8.57522617159028e-05,8.85661146045523e-05,4.06371911573472e-05
"Otu6489",0,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,0.000128628392573854,8.85661146045523e-05
"Otu2515",4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05
"Otu1458",0.000128628392573854,4.42830573022761e-05,8.12743823146944e-05,0,4.19252054335066e-05,0.00012465719272002
"Otu985",4.155239757334e-05,0,0.000177132229209105,8.12743823146944e-05,8.79933125082494e-05,0.00012577561630052
"Otu1020",0.00025155123260104,0.00016620959029336,8.57522617159028e-05,4.42830573022761e-05,8.12743823146944e-05,8.79933125082494e-05
"Otu1260",8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,0.000385885177721562,0.000442830573022761,8.12743823146944e-05
"Otu2512",8.12743823146944e-05,0.000175986625016499,4.19252054335066e-05,4.155239757334e-05,0,0.000177132229209105
"Otu1715",4.42830573022761e-05,0,0.000175986625016499,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05
"Otu1565",0.000128628392573854,0,0.000121911573472042,8.79933125082494e-05,0.00012577561630052,4.155239757334e-05
"Otu4496",4.155239757334e-05,0.000128628392573854,0.000132849171906828,0,0.000219983281270623,0.00012577561630052
"Otu3809",0,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05
"Otu3532",4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,0.000128628392573854,0,4.06371911573472e-05
"Otu862",0.00028446033810143,0,0.000167700821734027,8.310479514668e-05,8.57522617159028e-05,0.000309981401115933
"Otu2221",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,0,4.155239757334e-05,8.57522617159028e-05
"Otu2192",0.000171504523431806,4.42830573022761e-05,0.00028446033810143,4.39966562541247e-05,4.19252054335066e-05,0
"Otu2383",4.155239757334e-05,4.28761308579514e-05,0,0.000121911573472042,8.79933125082494e-05,8.38504108670133e-05
"Otu947",0,4.155239757334e-05,8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05
"Otu2862",4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,8.57522617159028e-05,8.85661146045523e-05,0
"Otu1901",4.06371911573472e-05,0,4.19252054335066e-05,8.310479514668e-05,4.28761308579514e-05,8.85661146045523e-05
"Otu1737",4.42830573022761e-05,0,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05,8.57522617159028e-05
"Otu1673",4.28761308579514e-05,0,8.12743823146944e-05,4.39966562541247e-05,8.38504108670133e-05,0.00016620959029336
"Otu2663",4.155239757334e-05,0,4.42830573022761e-05,0.000121911573472042,8.79933125082494e-05,4.19252054335066e-05
"Otu839",0.000167700821734027,0,0.000214380654289757,0.000309981401115933,0.000121911573472042,0.000263979937524748
"Otu2930",4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05
"Otu4738",4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05,0.0002077619878667,4.28761308579514e-05,0
"Otu850",0.000132849171906828,4.06371911573472e-05,8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05
"Otu2854",4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0,4.19252054335066e-05,8.310479514668e-05
"Otu788",4.155239757334e-05,0,4.42830573022761e-05,0.000203185955786736,4.39966562541247e-05,8.38504108670133e-05
"Otu2942",8.38504108670133e-05,4.155239757334e-05,8.57522617159028e-05,8.85661146045523e-05,4.06371911573472e-05,0
"Otu1939",8.79933125082494e-05,4.19252054335066e-05,8.310479514668e-05,0.000128628392573854,0.000132849171906828,0
"Otu2641",4.06371911573472e-05,0,4.19252054335066e-05,0.00012465719272002,4.28761308579514e-05,4.42830573022761e-05
"Otu3621",4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05,0,4.155239757334e-05,4.28761308579514e-05
"Otu3691",4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,0,4.155239757334e-05
"Otu1929",4.155239757334e-05,0,8.85661146045523e-05,4.06371911573472e-05,4.39966562541247e-05,0.000167700821734027
