OTU.ID,copy number
Otu5555,5.258545136
Otu5556,2.22000222
Otu5557,3.650167908
Otu5558,1.499250375
Otu5559,2.219999885
Otu5560,1.479999452
Otu5561,1.500025863
Otu5562,2.849958089
Otu5563,1.4799741
Otu5565,4.009964153
Otu5566,2
Otu5567,2.010050251
Otu5568,4
Otu5569,4.009964153
Otu5570,3.831417625
Otu5571,2.859933036
Otu5572,2
Otu5573,2
Otu5574,2.219999885
Otu5575,2
Otu5576,2
Otu5577,5.258545136
Otu5578,4
Otu5579,2.22000222
Otu5580,2.219999885
Otu5581,2.159988083
Otu5582,2.219999885
Otu5583,2.219999885
Otu5584,2.849958089
Otu5586,2.220051505
Otu5587,2.680009202
Otu5588,2.219999885
Otu5590,1.669982072
Otu5591,2.159988083
Otu5592,2.219999885
Otu5593,2.849958089
Otu5594,2.329916123
Otu5595,2.219999885
Otu5597,2.219999885
Otu5598,4
Otu5599,2.849958089
Otu5600,2.680009202
Otu5601,2.5
Otu5602,2.219999885
Otu5603,2.670012224
Otu5604,2.99982354
Otu5605,1
Otu5606,2.670012224
Otu5607,4.3801079
Otu5608,2.219999885
Otu5609,4.009964153
Otu5610,1.67000668
Otu5611,1.480019734
Otu5612,4
Otu5613,4.009964153
Otu5614,2.959997262
Otu5615,2.670012224
Otu5616,1.479998259
Otu5617,1.480002753
Otu5618,4
Otu5619,2.5
Otu5620,2.849958089
Otu5621,2.219999885
Otu5622,2.5
Otu5623,2.219999885
Otu5624,2.219999885
Otu5625,2.680009202
Otu5626,1.670046523
Otu5627,2.219999885
Otu5628,3.378378378
Otu5629,2
Otu5630,2
Otu5631,2.229999079
Otu5632,1.479999452
Otu5633,1.479998259
Otu5635,2.670012224
Otu5636,1
Otu5637,2.229999079
Otu5638,1
Otu5640,2.219999885
Otu5641,4.3801079
Otu5643,2.219999885
Otu5644,1.58004158
Otu5645,1.670046523
Otu5646,2.670012224
Otu5647,4.439511654
Otu5648,3.976836671
Otu5649,4.009964153
Otu5650,2.280010842
Otu5651,2
Otu5652,2.670012224
Otu5653,1
Otu5654,1.989933279
Otu5655,2.060035315
Otu5656,2.219999885
Otu5657,1
Otu5658,2.280010842
Otu5659,4.009964153
Otu5661,1
Otu5662,1.339883877
Otu5663,2
Otu5664,2.219999885
Otu5665,2.219999885
Otu5666,2.670012224
Otu5667,4.3801079
Otu5668,4.009964153
Otu5669,8
Otu5670,3.000428633
Otu5671,2.670012224
Otu5672,2.219999885
Otu5673,1
Otu5674,2.5
Otu5675,2.959997262
Otu5676,2.5
Otu5677,2.670012224
Otu5678,1.480002753
Otu5679,1.500025863
Otu5680,3.650167908
Otu5681,2.219999885
Otu5682,8
Otu5683,2.060035315
Otu5684,2.670012224
Otu5685,2.219999885
Otu5686,1
Otu5687,2.219999885
Otu5688,2.219999885
Otu5689,2.680009202
Otu5690,4.385964912
Otu5691,4
Otu5692,1.669982072
Otu5693,2.219999885
Otu5694,2
Otu5696,2.219999885
Otu5697,2
Otu5698,2.219999885
Otu5699,2.219999885
Otu5700,1.809997482
Otu5701,2.219999885
Otu5703,2.22000222
Otu5704,1.669913721
Otu5705,3.976836671
Otu5706,2.219999885
Otu5707,2.219999885
Otu5708,2.670012224
Otu5709,1.5
Otu5710,2.5
Otu5712,2.280010842
Otu5713,3.003003003
Otu5714,2.219999885
Otu5715,1.480002753
Otu5717,1
Otu5718,2.220051505
Otu5719,1.400015556
Otu5720,4.009964153
Otu5721,2.22000222
Otu5722,1.500025863
Otu5723,2.670012224
Otu5724,2.219999885
Otu5725,2.220051505
Otu5726,1
Otu5727,3.349953256
Otu5728,3.349953256
Otu5729,3.976836671
Otu5730,2
Otu5731,2.670023267
Otu5732,2.670012224
Otu5733,2.229999079
Otu5734,4.3801079
Otu5735,1
Otu5736,2.849958089
Otu5737,4
Otu5738,2.219999885
Otu5740,2.219999885
Otu5741,1
Otu5742,2.219999885
Otu5743,1.479999452
Otu5745,2.219999885
Otu5746,1.480011144
Otu5749,4.009964153
Otu5750,2.219999885
Otu5751,3.976836671
Otu5752,2
Otu5753,2
Otu5754,2.219999885
Otu5755,2.680009202
Otu5756,2.99982354
Otu5757,4
Otu5758,1.909988432
Otu5759,10.05025126
Otu5760,2
Otu5761,2.219999885
Otu5762,1.670046523
Otu5763,2.219999885
Otu5764,2.670023267
Otu5766,1
Otu5767,2.219999885
Otu5768,2.99850075
Otu5769,2.229999079
Otu5770,4.3801079
Otu5771,5.258545136
Otu5772,2.219999885
Otu5773,1
Otu5775,1.12
Otu5776,1
Otu5777,2.159988083
Otu5778,2.219999885
Otu5779,4
Otu5780,2.219999885
Otu5781,4.009964153
Otu5782,4
Otu5783,2.219999885
Otu5784,10.11560694
Otu5785,2.219999885
Otu5786,1.480011144
Otu5787,1
Otu5788,2.219999885
Otu5789,2.5
Otu5790,2.670012224
Otu5791,2.669952762
Otu5792,2.229999079
Otu5793,4.385964912
Otu5794,2.5
Otu5795,1.670046523
Otu5796,2.219999885
Otu5797,1.12
Otu5798,2.219999885
Otu5799,2.680009202
Otu5800,4.009964153
Otu5801,2.219999885
Otu5802,2.219999885
Otu5803,2.69010043
Otu5804,1
Otu5805,1.12
Otu5806,2.5
Otu5807,2.219999885
Otu5808,2.670012224
Otu5809,4.009964153
Otu5810,2.670012224
Otu5811,2.421307506
Otu5812,2.280010842
Otu5814,4.009964153
Otu5815,2
Otu5816,2
Otu5817,4.009964153
Otu5818,1
Otu5819,1.479983227
Otu5820,1
Otu5821,2
Otu5822,1.47996357
Otu5823,2.219999885
Otu5824,2.219999885
Otu5825,2.219999885
Otu5826,2.159988083
Otu5827,2.670023267
Otu5828,2.279635258
Otu5829,5.258545136
Otu5830,2.670012224
Otu5831,4.009964153
Otu5832,10.6284658
Otu5833,4
Otu5834,2.219999885
Otu5835,2.919911012
Otu5836,1
Otu5837,2.849958089
Otu5838,2.219999885
Otu5839,1.669913721
Otu5840,1.809997482
Otu5841,4.3801079
Otu5842,2.219999885
Otu5843,2.959997262
Otu5844,1.479837218
Otu5845,3.521126761
Otu5846,1.480011144
Otu5847,2.5
Otu5848,4.009964153
Otu5849,2
Otu5850,1.499250375
Otu5851,3.976836671
Otu5852,5.258545136
Otu5853,2.197802198
Otu5854,1.67000668
Otu5855,2
Otu5856,2.849958089
Otu5857,2.219999885
Otu5859,2.280010842
Otu5860,2.219999885
Otu5861,3.109980209
Otu5862,2.670012224
Otu5863,1.839989096
Otu5864,3.976836671
Otu5865,1.479998259
Otu5866,2.670012224
Otu5868,4.009964153
Otu5869,2.670012224
Otu5871,2.5
Otu5872,2.219999885
Otu5873,1.480011144
Otu5874,2.219999885
Otu5875,1
Otu5876,2.219999885
Otu5877,2
Otu5878,2
Otu5879,2.219999885
Otu5880,2.670012224
Otu5881,3.976836671
Otu5882,2.060035315
Otu5883,2.260037224
Otu5884,1
Otu5885,2.159988083
Otu5887,1
Otu5888,2.159988083
Otu5889,2.670012224
Otu5890,1.839989096
Otu5891,2.670012224
Otu5892,1.909988432
Otu5893,2.670012224
Otu5894,2.959997262
Otu5895,1.669982072
Otu5896,4.504504505
Otu5897,1.740644038
Otu5898,4.009964153
Otu5899,2.680009202
Otu5900,2.680009202
Otu5901,2.219999885
Otu5903,2.219999885
Otu5904,2.5
Otu5905,2.219999885
Otu5906,2.22000222
Otu5908,2.219999885
Otu5909,4
Otu5910,2.849958089
Otu5911,1.480011144
Otu5912,3.444316877
Otu5913,2.680009202
Otu5914,4.439511654
Otu5915,2.219999885
Otu5916,1
Otu5917,2.219999885
Otu5918,2.680009202
Otu5919,1
Otu5920,2.219999885
Otu5921,2
Otu5922,2.219999885
Otu5923,1.989933279
Otu5924,2.219999885
Otu5925,2.060035315
Otu5926,2.229999079
Otu5927,2.159988083
Otu5928,2.5
Otu5929,2.219999885
Otu5930,2.859933036
Otu5931,4.009964153
Otu5932,1.479999452
Otu5933,4.009964153
Otu5934,3
Otu5935,2.060035315
Otu5936,1
Otu5937,3.003003003
Otu5940,2
Otu5941,2
Otu5942,2.219999885
Otu5943,2.219999885
Otu5944,1.909988432
Otu5945,2.219999885
Otu5946,1.669449082
Otu5947,2.770083102
Otu5948,2.219999885
Otu5949,1.480011144
Otu5950,5.938784833
Otu5951,2
Otu5952,2.670012224
Otu5953,2.219999885
Otu5954,4.009964153
Otu5955,2.060035315
Otu5956,2
Otu5957,4
Otu5958,4.3801079
Otu5959,2
Otu5960,2.22000222
Otu5961,2
Otu5962,2.219999885
Otu5963,3.831417625
Otu5964,2.159988083
Otu5965,2.219999885
Otu5966,3.003003003
Otu5967,1.500025863
Otu5969,2.219999885
Otu5970,2.680009202
Otu5971,2.849958089
Otu5972,2.680009202
Otu5973,2.670023267
Otu5974,5.258545136
Otu5975,2.229999079
Otu5976,2.680009202
Otu5977,1
Otu5978,2
Otu5979,1.479837218
Otu5980,2
Otu5981,2.670012224
Otu5982,1
Otu5983,2.670012224
Otu5984,1.659904094
Otu5985,1
Otu5986,2.680009202
Otu5987,2.770083102
Otu5988,3.738317757
Otu5989,1.839926403
Otu5991,2.219999885
Otu5992,2.060035315
Otu5993,1
Otu5994,1
Otu5995,1
Otu5996,1
Otu5997,1
Otu5998,1
Otu5999,2.02020202
Otu6000,2
Otu6001,2.28050171
Otu6003,2.159988083
Otu6004,2.219999885
Otu6005,1
Otu6006,2
Otu6007,2.219999885
Otu6008,2
Otu6009,2.219999885
Otu6010,2.5
Otu6011,2.220051505
Otu6012,2
Otu6013,2.219999885
Otu6014,4
Otu6015,1
Otu6016,2.849958089
Otu6017,2.680009202
Otu6018,1
Otu6019,2.219999885
Otu6020,2.159988083
Otu6021,2.219999885
Otu6023,2.219999885
Otu6024,2.5
Otu6025,2.5
Otu6026,1.670046523
Otu6027,2.219999885
Otu6028,1.480019734
Otu6029,2.219999885
Otu6030,2.670023267
Otu6031,2
Otu6032,2.219999885
Otu6033,3
Otu6034,2.5
Otu6035,2.219999885
Otu6036,2
Otu6037,2.670023267
Otu6038,2.159988083
Otu6039,2.219999885
Otu6040,3.328894807
Otu6041,2.421307506
Otu6043,2.219999885
Otu6044,2.059732235
Otu6045,2.212389381
Otu6046,1
Otu6048,4.009964153
Otu6049,2.22000222
Otu6050,2.680009202
Otu6052,2.010050251
Otu6053,2.219999885
Otu6054,2
Otu6055,2.219999885
Otu6056,2.680009202
Otu6057,4
Otu6058,2.5
Otu6059,2.680009202
Otu6060,2.219999885
Otu6061,2.219999885
Otu6062,1
Otu6063,2.219999885
Otu6064,2.849958089
Otu6065,2.5
Otu6066,6.329113924
Otu6067,2.219999885
Otu6069,2.219999885
Otu6070,2
Otu6071,2.219999885
Otu6072,8
Otu6073,2.219999885
Otu6075,2
Otu6077,2.680009202
Otu6078,2.670012224
Otu6079,2.219999885
Otu6080,4.3801079
Otu6081,2.249913465
Otu6082,4.3801079
Otu6083,1.839989096
Otu6084,1.839989096
Otu6085,1
Otu6086,4.009964153
Otu6087,2.159988083
Otu6088,2.219999885
Otu6089,2.219999885
Otu6090,2.159988083
Otu6091,2.219999885
Otu6092,2.219999885
Otu6093,2.219999885
Otu6094,4.009964153
Otu6095,2
Otu6096,1
Otu6097,2.69010043
Otu6098,4
Otu6099,2.670012224
Otu6100,2.219999885
Otu6101,2.219999885
Otu6102,8
Otu6103,2.280010842
Otu6104,2.219999885
Otu6105,2.5
Otu6106,4
Otu6107,2.680009202
Otu6108,4.3801079
Otu6109,3.444316877
Otu6110,2.680009202
Otu6111,2.219999885
Otu6112,2.219999885
Otu6113,2.219999885
Otu6114,2.69010043
Otu6115,2.219999885
Otu6116,2.57997936
Otu6117,2.219999885
Otu6118,4.009964153
Otu6120,2.219999885
Otu6121,2.060035315
Otu6122,1.839926403
Otu6123,2.5
Otu6124,3.976836671
Otu6125,2.770083102
Otu6126,2.669952762
Otu6127,1.480011144
Otu6128,1
Otu6129,2.219999885
Otu6130,2.262443439
Otu6131,2.219999885
Otu6132,7.462686567
Otu6133,4.009964153
Otu6134,2
Otu6135,2.219999885
Otu6136,2.670012224
Otu6137,1.479999452
Otu6138,2.219999885
Otu6139,2.159988083
Otu6140,2.219999885
Otu6141,1.479998259
Otu6142,4.009964153
Otu6144,2
Otu6145,2.57997936
Otu6146,4.009964153
Otu6147,2
Otu6148,2.229999079
Otu6149,1.809997482
Otu6150,2.69010043
Otu6151,2.5
Otu6152,2.219999885
Otu6153,2.159988083
Otu6154,2.597402597
Otu6155,4.3801079
Otu6157,2.219999885
Otu6158,3.976836671
Otu6159,4.009964153
Otu6160,2.219999885
Otu6161,2.680009202
Otu6162,2.670012224
Otu6163,2.849958089
Otu6164,2.219999885
Otu6165,6
Otu6166,2.219999885
Otu6167,2.220051505
Otu6168,1
Otu6169,2.219999885
Otu6171,4.009964153
Otu6172,4.009964153
Otu6173,2.229999079
Otu6174,2.22000222
Otu6175,2.159988083
Otu6176,3.516998828
Otu6177,2.631578947
Otu6178,2.219999885
Otu6179,2.219999885
Otu6180,2
Otu6181,2.5
Otu6182,4
Otu6183,2.219999885
Otu6184,2.159988083
Otu6185,1.909988432
Otu6186,2.229999079
Otu6187,2.229999079
Otu6188,3.976836671
Otu6189,1
Otu6190,2.159988083
Otu6191,1.480011144
Otu6192,2.219999885
Otu6193,2
Otu6194,2.669952762
Otu6195,1
Otu6196,2.669952762
Otu6197,2
Otu6198,3.249856624
Otu6199,2.980181791
Otu6200,2.219999885
Otu6201,2
Otu6202,4
Otu6203,1
Otu6204,2.670012224
Otu6205,1.67000668
Otu6206,2.219999885
Otu6207,1.12
Otu6208,2.959997262
Otu6209,2.219999885
Otu6210,1
Otu6211,2.219999885
Otu6212,2.219999885
Otu6213,2.670012224
Otu6214,2
Otu6215,10.11560694
Otu6216,4.3801079
Otu6217,2.060035315
Otu6218,1.809997482
Otu6219,2.680009202
Otu6220,2.219999885
Otu6221,2.280010842
Otu6222,2.280010842
Otu6223,2.219999885
Otu6224,2.669952762
Otu6225,2.670012224
Otu6226,4
Otu6227,1
Otu6228,2.219999885
Otu6229,2.229999079
Otu6230,2
Otu6231,5.258545136
Otu6232,1.479986546
Otu6233,1.670046523
Otu6234,2.262443439
Otu6235,4
Otu6236,2.219999885
Otu6237,2.219999885
Otu6238,3.109980209
Otu6239,2.849958089
Otu6240,2.219999885
Otu6241,7.462686567
Otu6242,2
Otu6243,2.5
Otu6245,1
Otu6246,2.670023267
Otu6247,2.219999885
Otu6248,2.280010842
Otu6249,2.219999885
Otu6250,1.479956245
Otu6251,2.670012224
Otu6252,2.219999885
Otu6253,2.5
Otu6254,2
Otu6255,1
Otu6256,2.229999079
Otu6257,1
Otu6258,2.219999885
Otu6259,2.670012224
Otu6260,2.219999885
Otu6261,1.25
Otu6262,5.258545136
Otu6263,4.3801079
Otu6264,4.009964153
Otu6265,2.670012224
Otu6266,4.009964153
Otu6267,1.500025863
Otu6268,2.670012224
Otu6269,2.219999885
Otu6270,1
Otu6271,2.669952762
Otu6272,2.260037224
Otu6273,1
Otu6274,1
Otu6275,2
Otu6276,2.849958089
Otu6277,1.67000668
Otu6278,2
Otu6280,3.444316877
Otu6281,2.959997262
Otu6282,2.219999885
Otu6283,2.680009202
Otu6284,1.329787234
Otu6285,1.5
Otu6286,1.909988432
Otu6287,1
Otu6289,2.219999885
Otu6290,2.219999885
Otu6291,2.669952762
Otu6292,2.770083102
Otu6293,1.669982072
Otu6294,2.260037224
Otu6295,9.389671362
Otu6296,1
Otu6297,2.229999079
Otu6299,2.219999885
Otu6300,2.159988083
Otu6301,2.219999885
Otu6302,1
Otu6303,4.009964153
Otu6305,2.280010842
Otu6306,2.670012224
Otu6307,3.597122302
Otu6308,1.809997482
Otu6309,4.3801079
Otu6310,2.680009202
Otu6311,2.5
Otu6312,2.060035315
Otu6313,2
Otu6314,2.229999079
Otu6315,2.849958089
Otu6316,2.669952762
Otu6317,1.4799741
Otu6318,2.5
Otu6319,1.479998259
Otu6320,8
Otu6321,1.67000668
Otu6323,2.159988083
Otu6324,1.480019734
Otu6325,1.12
Otu6326,2.670023267
Otu6327,2.670012224
Otu6328,2.669952762
Otu6329,2
Otu6330,2.670012224
Otu6331,2.159988083
Otu6332,2.219999885
Otu6333,1.479998259
Otu6334,2.219999885
Otu6335,6.25
Otu6336,2.670012224
Otu6337,2.219999885
Otu6338,1.479999452
Otu6339,2.219999885
Otu6340,2
Otu6341,2.219999885
Otu6342,2.219999885
Otu6343,2.219999885
Otu6344,2.219999885
Otu6345,1
Otu6346,2.219999885
Otu6347,1.839926403
Otu6348,1
Otu6349,2
Otu6350,1.480111008
Otu6351,1.809997482
Otu6352,2.229999079
Otu6353,2.670012224
Otu6354,2.849958089
Otu6355,1
Otu6356,2
Otu6357,4.009964153
Otu6358,2.5
Otu6359,1
Otu6360,2.920002014
Otu6361,2.680009202
Otu6362,2.669952762
Otu6363,2.341920375
Otu6364,1
Otu6365,2.219999885
Otu6366,4
Otu6367,2.219999885
Otu6368,2.219999885
Otu6372,2.680009202
Otu6373,2
Otu6374,2.219999885
Otu6375,1.480011144
Otu6376,2.669952762
Otu6377,1.67000668
Otu6378,2.980181791
Otu6379,2
Otu6380,2.219999885
Otu6381,1
Otu6382,2.159988083
Otu6383,2.219999885
Otu6384,2.229999079
Otu6385,1.3500135
Otu6386,2.229999079
Otu6387,2.670012224
Otu6388,2.219999885
Otu6389,2
Otu6390,2.219999885
Otu6391,2.229999079
Otu6393,2.219999885
Otu6394,2.219999885
Otu6395,2.219999885
Otu6397,2
Otu6398,2.219999885
Otu6399,2.670023267
Otu6400,2
Otu6401,2.219999885
Otu6402,2.920002014
Otu6403,1.480002753
Otu6404,2.219999885
Otu6405,4
Otu6406,1.480019734
Otu6407,2.219999885
Otu6408,2.680009202
Otu6409,2.219999885
Otu6410,2.219999885
Otu6411,1.659904094
Otu6412,3.003003003
Otu6413,2.219999885
Otu6414,4.009964153
Otu6415,2.680009202
Otu6416,2.670012224
Otu6417,2.229999079
Otu6419,2.219999885
Otu6420,2.219999885
Otu6421,2
Otu6422,1.480011144
Otu6423,1.669982072
Otu6424,2.219999885
Otu6425,2.22000222
Otu6426,2.229999079
Otu6427,2.670226969
Otu6428,1.480002753
Otu6429,2
Otu6430,2.060035315
Otu6431,2
Otu6432,1.809997482
Otu6433,1
Otu6434,2.219999885
Otu6435,2.219999885
Otu6436,2.219999885
Otu6437,1
Otu6438,2
Otu6439,2.219999885
Otu6440,2.219999885
Otu6441,2.219999885
Otu6442,2.219999885
Otu6443,2.219999885
Otu6444,5.258545136
Otu6445,2.670012224
Otu6446,1.909988432
Otu6447,4
Otu6448,1
Otu6449,1
Otu6450,5.258545136
Otu6451,2.219999885
Otu6452,2.219999885
Otu6453,3.738317757
Otu6454,2.219999885
Otu6455,2
Otu6456,2.99982354
Otu6457,2
Otu6458,2
Otu6459,2.670012224
Otu6460,2.219999885
Otu6461,2.219999885
Otu6462,5.258545136
Otu6463,2.219999885
Otu6464,2
Otu6465,2.219999885
Otu6466,4.009964153
Otu6467,2.849958089
Otu6468,2
Otu6469,2.219999885
Otu6470,2.219999885
Otu6471,2.219999885
Otu6472,2.669952762
Otu6473,3.109980209
Otu6474,3.20855615
Otu6476,1.5
Otu6477,2.219999885
Otu6478,4.3801079
Otu6479,1
Otu6480,1.500025863
Otu6481,2.060035315
Otu6482,2.249913465
Otu6483,4.009964153
Otu6484,2
Otu6485,2.219999885
Otu6486,1
Otu6487,1.809997482
Otu6489,2.920002014
Otu6490,2.219999885
Otu6491,3.003003003
Otu6492,8
Otu6493,4.009964153
Otu6496,2
Otu6497,2
Otu6498,2.219999885
Otu6499,1.480011144
Otu6500,2
Otu6501,1
Otu6502,2
Otu6503,1.839926403
Otu6504,2.669952762
Otu6505,1.479999452
Otu6506,4.009964153
Otu6507,2.219999885
Otu6508,4.385964912
Otu6509,1
Otu6510,3.976836671
Otu6511,1.839926403
Otu6512,2.219999885
Otu6513,2.219999885
Otu6514,2.959997262
Otu6515,4
Otu6516,2.229999079
Otu6517,4.009964153
Otu6518,4.009964153
Otu6519,2.670012224
Otu6520,2.219999885
Otu6521,1
Otu6522,1.479946722
Otu6523,2.680009202
Otu6524,2.219999885
Otu6525,2.219999885
Otu6526,3
Otu6527,2.680009202
Otu6528,2
Otu6529,2.219999885
Otu6530,2.219999885
Otu6531,4.009964153
Otu6532,2.219999885
Otu6533,2
Otu6534,2.229999079
Otu6535,2.219999885
Otu6536,3
Otu6537,2.219999885
Otu6538,2.260037224
Otu6539,2.670012224
Otu6540,2.219999885
Otu6541,2.219999885
Otu6542,2.5
Otu6543,2.670012224
Otu6544,3.516998828
Otu6545,2.219999885
Otu6546,1.479999452
Otu6547,2.670012224
Otu6548,2
Otu6549,2.219999885
Otu6550,1.819836215
Otu6551,2.669952762
Otu6552,1
Otu6554,10.6284658
Otu6555,2.219999885
Otu6556,2.010050251
Otu6557,1.139817629
Otu6558,4.009964153
Otu6559,1
Otu6560,1
Otu6561,1.4799741
Otu6562,2.219999885
Otu6563,2.919911012
Otu6564,2.670023267
Otu6565,3.650167908
Otu6566,2.219999885
Otu6568,1.479837218
Otu6569,4
Otu6570,2.670012224
Otu6571,2
Otu6572,2.680009202
Otu6574,2.680009202
Otu6575,2.229999079
Otu6576,1.670046523
Otu6577,5.258545136
Otu6578,2
Otu6579,1.479998259
Otu6580,2.219999885
Otu6581,2.670012224
Otu6582,2.219999885
Otu6583,2.959997262
Otu6584,2.219999885
Otu6585,2.219999885
Otu6586,2.670012224
Otu6587,2.980181791
Otu6588,2.219999885
Otu6589,10.11560694
Otu6590,2.920002014
Otu6591,2.219999885
Otu6592,1.479983227
Otu6594,4.009964153
Otu6595,2.670012224
Otu6596,2.669952762
Otu6597,2.280010842
Otu6598,2.219999885
Otu6600,3.349953256
Otu6601,2.22000222
Otu6602,2.670012224
Otu6603,1
Otu6604,2
Otu6605,2.5
Otu6606,2.229999079
Otu6607,4
Otu6608,1.839926403
Otu6609,1
Otu6610,2.680009202
Otu6611,1.670046523
Otu6612,1.479998259
Otu6613,2.5
Otu6614,2.680009202
Otu6615,2.770083102
Otu6617,2
Otu6618,2.219999885
Otu6619,2.670012224
Otu6620,2.770083102
Otu6621,2.219999885
Otu6622,1.669982072
Otu6623,2.219999885
Otu6625,2.219999885
Otu6626,2.060035315
Otu6627,2.219999885
Otu6628,1.75
Otu6629,3.444316877
Otu6630,4.009964153
Otu6631,2.219999885
Otu6632,3.076923077
Otu6633,2.670012224
Otu6635,2.219999885
Otu6636,2.670012224
Otu6637,1
Otu6639,2.670012224
Otu6640,2.219999885
Otu6642,1.909988432
Otu6643,2.219999885
Otu6644,1.479956245
Otu6645,2.159988083
Otu6646,2.219999885
Otu6647,2.22000222
Otu6648,2.680009202
Otu6649,2
Otu6650,2.219999885
Otu6651,2.680009202
Otu6652,1
Otu6653,2
Otu6654,2
Otu6655,1.480002753
Otu6656,4.3801079
Otu6657,1
Otu6658,2.219999885
Otu6659,2.060035315
Otu6660,1.480019734
Otu6661,2.060035315
Otu6662,2.670023267
Otu6663,1
Otu6664,2.219999885
Otu6665,3.349953256
Otu6666,1
Otu6667,2.680009202
Otu6668,2
Otu6670,2.670012224
Otu6671,2.680009202
Otu6672,2
Otu6673,2.670012224
Otu6674,2.159988083
Otu6675,2
Otu6677,2.219999885
Otu6678,4.009964153
Otu6679,1.669982072
Otu6680,4
Otu6681,2.670226969
Otu6682,1
Otu6683,2.280010842
Otu6684,2.219999885
Otu6685,4.3801079
Otu6686,1
Otu6687,4.009964153
Otu6688,3.000428633
Otu6689,1.989933279
Otu6690,2.680009202
Otu6691,2.219999885
Otu6693,1.139817629
Otu6694,1
Otu6695,2.159988083
Otu6696,1
Otu6697,2.5
Otu6698,2.220051505
Otu6699,2.670012224
Otu6700,1
Otu6701,2.959997262
Otu6702,2.849958089
Otu6703,2.219999885
Otu6704,2.219999885
Otu6705,2
Otu6706,2.670012224
Otu6707,2.920002014
Otu6708,1.809997482
Otu6709,4.009964153
Otu6710,2.219999885
Otu6711,2.159988083
Otu6712,2.219999885
Otu6713,2.680009202
Otu6714,2.670012224
Otu6715,4.009964153
Otu6716,2.219999885
Otu6717,1
Otu6718,1
Otu6719,2.219999885
Otu6720,5.217391304
Otu6721,3.349953256
Otu6722,1
Otu6723,5.258545136
Otu6724,2
Otu6725,2.219999885
Otu6726,1.479999452
Otu6727,4.3801079
Otu6728,1
Otu6729,2.229999079
Otu6730,1.479999452
Otu6731,3.349953256
Otu6732,2.849958089
Otu6733,2.159988083
Otu6734,2
Otu6735,2
Otu6736,3.349953256
Otu6737,2.670012224
Otu6738,3.003003003
Otu6739,2.219999885
Otu6740,1
Otu6741,2
Otu6742,1.479999452
Otu6743,2.849958089
Otu6744,2
Otu6745,4.009964153
Otu6746,1
Otu6747,2.219999885
Otu6748,2.680009202
Otu6749,1.109877913
Otu6750,2.219999885
Otu6751,2.219999885
Otu6752,2.670012224
Otu6753,15.87301587
Otu6755,2.5
Otu6756,1.500025863
Otu6757,2.22000222
Otu6758,1.579986833
Otu6759,2.680009202
Otu6760,2.219999885
Otu6761,2.219999885
Otu6762,2.219999885
Otu6763,2.670012224
Otu6764,2.219999885
Otu6765,4.009964153
Otu6766,3.738317757
Otu6767,4.009964153
Otu6768,2
Otu6769,2.219999885
Otu6770,2.219999885
Otu6771,2.5
Otu6772,2.219999885
Otu6773,2.5
Otu6774,2.670012224
Otu6775,2.959997262
Otu6776,4.009964153
Otu6778,2.220051505
Otu6779,4.009964153
Otu6780,2.219999885
Otu6781,2.219999885
Otu6782,1.669982072
Otu6783,1.480011144
Otu6784,3.650167908
Otu6785,1.479986546
Otu6786,2.670023267
Otu6787,4.009964153
Otu6788,2.219999885
Otu6789,2.060035315
Otu6790,2.280010842
Otu6791,2.219999885
Otu6792,1
Otu6793,2.219999885
Otu6794,2.219999885
Otu6795,2
Otu6796,2.219999885
Otu6797,2.219999885
Otu6798,2.5
Otu6799,1.669449082
Otu6800,2
Otu6801,4.009964153
Otu6802,3.249856624
Otu6803,2.219999885
Otu6804,1.479986546
Otu6805,2.219999885
Otu6806,1.839926403
Otu6807,2.801120448
Otu6808,4
Otu6809,2.669952762
Otu6810,2.219999885
Otu6811,2.670012224
Otu6812,1.479998259
Otu6813,2
Otu6814,2.280010842
Otu6815,4.3801079
Otu6816,1
Otu6817,2.680009202
Otu6818,5.258545136
Otu6819,2.219999885
Otu6820,1.670046523
Otu6821,2.219999885
Otu6822,1.839989096
Otu6823,1.479837218
Otu6824,2.219999885
Otu6825,2.219999885
Otu6826,2.219999885
Otu6828,2.22000222
Otu6829,1
Otu6830,2.680009202
Otu6831,3.109980209
Otu6832,2.670012224
Otu6833,2.670012224
Otu6834,2
Otu6835,2.680009202
Otu6836,2.219999885
Otu6838,1
Otu6839,2.670012224
Otu6840,7.633587786
Otu6841,2.219999885
Otu6842,2.399880006
Otu6843,2.219999885
Otu6844,2.670012224
Otu6845,2
Otu6846,2.219755827
Otu6847,2.280010842
Otu6848,4.009964153
Otu6849,2.680009202
Otu6850,2.5
Otu6851,2.5
Otu6852,2.670023267
Otu6853,2.849958089
Otu6854,1.3500135
Otu6855,2.959997262
Otu6856,2.219999885
Otu6857,2
Otu6858,1
Otu6859,2.219999885
Otu6860,2.219999885
Otu6861,2.919911012
Otu6862,1
Otu6864,1
Otu6865,1.839926403
Otu6866,2
Otu6867,2.849958089
Otu6868,2
Otu6869,4.009964153
Otu6870,1
Otu6871,3.003003003
Otu6872,2.219999885
Otu6873,1.909988432
Otu6874,2.670012224
Otu6875,1.75
Otu6876,4.009964153
Otu6877,2.219999885
Otu6878,2.99850075
Otu6879,2.219999885
Otu6880,2
Otu6881,1.479999452
Otu6882,1
Otu6883,1.479837218
Otu6884,1.12
Otu6885,3.378378378
Otu6886,1.479998259
